userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,
Andi,Reflective,Intro,Standup,15.3923,5.366587,-1.097408,1.672949,0.08355804,-0.9188164,1.564256,0.4250181,-0.7553695,1.063489,0.1378455,3.057297,35.04933,1.885648,3.057,35.049,1.886,311.0369,32.02718,6.214739,-48.963,32.027,6.215,12.63514,50.04062,337.0022,12.635,50.041,-22.998,0.5562992,495.044,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,15.52573,5.367905,-1.098469,1.673058,0.0828567,-0.9197177,1.564087,0.4248824,-0.7552243,1.063897,0.1369436,2.984651,35.08638,1.960155,2.985,35.086,1.96,311.0438,31.97559,6.210094,-48.956,31.976,6.210001,12.59169,50.09671,337.0135,12.592,50.097,-22.986,0.5561953,494.994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,15.66689,5.369736,-1.100102,1.673286,0.08231317,-0.9207461,1.564425,0.4245156,-0.7552757,1.064625,0.1366253,2.809507,35.1018,2.095596,2.81,35.102,2.096,311.0602,31.94311,6.246419,-48.94,31.943,6.246,12.46459,50.23175,337.0212,12.465,50.232,-22.979,0.5560889,494.9427,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,15.79392,5.371144,-1.101319,1.673275,0.08261579,-0.9222094,1.5644,0.4251786,-0.7562503,1.064644,0.1374,2.783055,35.14685,2.034833,2.783,35.147,2.035,311.1678,31.74658,6.373947,-48.832,31.747,6.374,12.4862,50.13219,337.0592,12.486,50.132,-22.941,0.5559795,494.89,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,15.9189,5.372793,-1.102627,1.672981,0.08323202,-0.9236424,1.563521,0.426512,-0.7573872,1.064662,0.1379448,2.786694,34.97617,2.106379,2.787,34.976,2.106,311.3708,31.68505,6.533957,-48.629,31.685,6.534,12.45754,50.06579,337.0172,12.458,50.066,-22.983,0.5558665,494.8356,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.04388,5.374101,-1.10342,1.672968,0.08397704,-0.9245593,1.56283,0.4275578,-0.7581653,1.064487,0.1382492,2.769898,35.01613,2.087257,2.77,35.016,2.087,311.4738,31.65571,6.74397,-48.526,31.656,6.744,12.45047,50.10376,336.9978,12.45,50.104,-23.002,0.5557257,494.7678,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.16695,5.375293,-1.104173,1.672635,0.08470662,-0.9247202,1.561612,0.4281819,-0.7590845,1.064411,0.1386784,2.843609,34.95857,2.080176,2.844,34.959,2.08,311.5909,31.91872,6.401344,-48.409,31.919,6.401,12.48303,50.06871,336.9804,12.483,50.069,-23.02,0.5555524,494.6843,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.29545,5.37622,-1.104756,1.672632,0.08525838,-0.9254907,1.560687,0.4292378,-0.7601179,1.064205,0.1394582,2.917831,34.85403,2.155505,2.918,34.854,2.156,311.6602,31.98667,6.319206,-48.34,31.987,6.319,12.53519,49.96002,337.0685,12.535,49.96,-22.931,0.5552664,494.5465,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.43106,5.377148,-1.105234,1.672468,0.08587515,-0.926763,1.560262,0.4293294,-0.7611365,1.063741,0.1403247,3.034565,34.66598,2.203099,3.035,34.666,2.203,311.1628,32.77312,6.078466,-48.837,32.773,6.078,12.61354,49.70659,337.0553,12.614,49.707,-22.945,0.5549564,494.3972,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.56647,5.378252,-1.104821,1.672437,0.08654565,-0.9270598,1.559761,0.4295743,-0.7614335,1.06338,0.1409681,3.111276,34.61239,2.118755,3.111,34.612,2.119,310.9512,33.52034,6.348909,-49.049,33.52,6.349,12.72332,49.60683,337.0861,12.723,49.607,-22.914,0.5374302,485.9554,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.698,5.379164,-1.104934,1.671987,0.0871589,-0.9272928,1.560085,0.4292512,-0.7624442,1.06309,0.1415479,3.325922,34.56937,2.288092,3.326,34.569,2.288,310.8494,34.00105,6.805447,-49.151,34.001,6.805,12.75927,49.42573,337.1496,12.759,49.426,-22.85,0.4937804,464.9307,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.83224,5.380168,-1.104431,1.672064,0.08773176,-0.9256347,1.56017,0.4288538,-0.7622723,1.062794,0.1421201,3.331055,34.38974,2.356412,3.331,34.39,2.356,310.847,34.63404,6.51319,-49.153,34.634,6.513,12.88758,49.37374,337.098,12.888,49.374,-22.902,0.4409666,439.492,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,16.95887,5.381268,-1.103449,1.671903,0.08808552,-0.9245675,1.560253,0.4291012,-0.7630337,1.062032,0.1433976,3.426782,34.3294,2.304593,3.427,34.329,2.305,310.9092,34.56633,6.54292,-49.091,34.566,6.543,12.99635,49.06371,337.0978,12.996,49.064,-22.902,0.3880603,414.0087,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.08329,5.383229,-1.101668,1.67178,0.08865367,-0.9228885,1.560254,0.4295068,-0.7624924,1.061456,0.1437349,3.639137,34.36273,2.212097,3.639,34.363,2.212,311.0769,34.68988,6.693661,-48.923,34.69,6.694,13.1505,49.0102,337.1025,13.151,49.01,-22.897,0.3352636,388.5782,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.21059,5.385107,-1.099907,1.671782,0.08882017,-0.9210623,1.559626,0.4300258,-0.7616575,1.06108,0.1443403,3.679867,34.54741,2.101807,3.68,34.547,2.102,311.1977,34.75543,6.793246,-48.802,34.755,6.793,13.18957,48.97459,337.0278,13.19,48.975,-22.972,0.2826697,363.2454,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.34083,5.388418,-1.096649,1.671871,0.08922888,-0.9197097,1.558436,0.4318942,-0.7604545,1.060196,0.1443689,3.735942,34.98117,1.975146,3.736,34.981,1.975,311.4592,34.44886,7.124627,-48.541,34.449,7.125,13.28936,48.95399,337.056,13.289,48.954,-22.944,0.221461,333.7632,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.47919,5.392356,-1.092994,1.671566,0.09046851,-0.9177823,1.556032,0.4338883,-0.7585192,1.059159,0.143851,4.012187,34.91832,1.890165,4.012,34.918,1.89,311.7761,34.06276,7.493029,-48.224,34.063,7.493001,13.43336,49.06349,336.9788,13.433,49.063,-23.021,0.1690744,308.5302,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.6126,5.395306,-1.090152,1.671574,0.09038015,-0.9151617,1.554428,0.4343777,-0.7569255,1.058117,0.1433792,4.119328,34.89046,1.686449,4.119,34.89,1.686,312.1088,34.07339,7.442207,-47.891,34.073,7.442,13.55377,49.10338,336.8666,13.554,49.103,-23.133,0.1254428,287.5143,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.74663,5.396841,-1.088925,1.671763,0.08994579,-0.9135801,1.55387,0.4344589,-0.7554814,1.058141,0.1428707,4.035213,35.02206,1.64664,4.035,35.022,1.647,312.2285,34.05804,7.468549,-47.771,34.058,7.469,13.53193,49.28465,336.8089,13.532,49.285,-23.191,0.07309127,262.2982,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.88058,5.397617,-1.08863,1.672259,0.09006584,-0.9126123,1.553379,0.4350927,-0.7539282,1.058088,0.1422906,3.94111,34.93827,1.733076,3.941,34.938,1.733,312.3277,33.91087,7.651088,-47.672,33.911,7.651,13.52753,49.43505,336.7631,13.528,49.435,-23.237,0.02076996,237.0967,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,17.99226,5.398606,-1.089361,1.672223,0.09003672,-0.9133018,1.5536,0.4355464,-0.753177,1.058088,0.1415749,3.951268,34.8924,1.889419,3.951,34.892,1.889,312.373,33.62618,7.850776,-47.627,33.626,7.851,13.47284,49.59407,336.7944,13.473,49.594,-23.206,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.10477,5.399879,-1.090359,1.672373,0.09004314,-0.9141889,1.553804,0.4363624,-0.7530376,1.058297,0.1413555,3.868553,34.80938,2.023217,3.869,34.809,2.023,312.4629,33.32995,8.134702,-47.537,33.33,8.135,13.46858,49.67111,336.7657,13.469,49.671,-23.234,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.21977,5.401364,-1.091565,1.672715,0.08958212,-0.9154072,1.552972,0.4367847,-0.7537211,1.058311,0.1410496,3.788629,34.9125,1.924479,3.789,34.913,1.924,312.5744,33.18433,8.336976,-47.426,33.184,8.337001,13.47404,49.7272,336.8559,13.474,49.727,-23.144,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.3537,5.404537,-1.094653,1.673098,0.08968635,-0.9168223,1.551386,0.43829,-0.7560287,1.058566,0.1408312,3.664361,33.96203,1.980386,3.664,33.962,1.98,312.8777,32.76764,7.996249,-47.122,32.768,7.996,13.47235,49.64639,336.6646,13.472,49.646,-23.335,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.48187,5.408725,-1.098601,1.671905,0.08988804,-0.919875,1.549932,0.4383293,-0.7594239,1.057139,0.1404676,3.629064,32.87586,2.020788,3.629,32.876,2.021,312.7629,32.70085,7.780974,-47.237,32.701,7.781,13.53021,49.48309,336.6417,13.53,49.483,-23.358,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.60444,5.412588,-1.10212,1.671104,0.08887442,-0.9236652,1.548522,0.4404279,-0.7616577,1.056793,0.139582,3.635627,33.05318,1.978629,3.636,33.053,1.979,312.9562,31.78645,8.688614,-47.044,31.786,8.689,13.5492,49.64894,336.6742,13.549,49.649,-23.326,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.74087,5.417576,-1.106172,1.672611,0.08675665,-0.9229786,1.545812,0.4441028,-0.7629269,1.05891,0.1374893,2.962727,34.33382,1.744335,2.963,34.334,1.744,314.0058,31.50217,8.495854,-45.994,31.502,8.496,13.27229,50.11143,336.7081,13.272,50.111,-23.292,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,18.87433,5.420397,-1.108705,1.672222,0.08653276,-0.9199039,1.542737,0.4470696,-0.7625048,1.059251,0.1315415,2.878546,35.11549,1.972838,2.879,35.115,1.973,315.2042,31.23563,8.358109,-44.796,31.236,8.358001,13.31142,51.27314,336.7532,13.311,51.273,-23.247,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.00844,5.422004,-1.110195,1.672232,0.08638836,-0.9155138,1.540331,0.4462293,-0.7644027,1.058765,0.1294764,3.046186,35.43387,1.694825,3.046,35.434,1.695,315.7858,32.24525,7.67285,-44.214,32.245,7.673,13.43469,51.6406,336.6448,13.435,51.641,-23.355,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.1426,5.42297,-1.110521,1.672246,0.08578992,-0.9130133,1.539176,0.4451642,-0.7663449,1.0589,0.1276937,3.098114,36.19514,1.467759,3.098,36.195,1.468,316.0326,32.79649,7.562408,-43.967,32.797,7.562,13.43303,51.77367,336.606,13.433,51.774,-23.394,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.25677,5.4239,-1.110217,1.672209,0.08606397,-0.9109856,1.537884,0.4457587,-0.7672498,1.05849,0.1259546,3.249415,36.51981,1.423049,3.249,36.52,1.423,316.3751,33.06732,7.439765,-43.625,33.067,7.440001,13.58621,52.02058,336.6308,13.586,52.021,-23.369,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.37826,5.425055,-1.109746,1.671735,0.0853893,-0.9099871,1.536265,0.4455161,-0.7686118,1.0569,0.1237996,3.450912,36.69939,1.270412,3.451,36.699,1.27,316.6543,33.0893,7.39254,-43.346,33.089,7.393,13.90049,52.06796,336.6739,13.901,52.068,-23.326,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.49542,5.426323,-1.108821,1.671187,0.08487776,-0.9084465,1.536001,0.4444234,-0.7688397,1.056052,0.1221176,3.664695,36.81642,1.26555,3.665,36.816,1.266,316.7136,33.30387,7.32054,-43.286,33.304,7.321001,14.07399,52.04657,336.756,14.074,52.047,-23.244,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.61578,5.427876,-1.107718,1.670785,0.08413213,-0.9080637,1.535162,0.4436109,-0.768564,1.055455,0.1198598,3.777706,36.75571,1.461242,3.778,36.756,1.461,316.757,33.12888,7.401327,-43.243,33.129,7.401,14.12436,52.10776,336.8211,14.124,52.108,-23.179,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.73768,5.430455,-1.105814,1.670079,0.08262771,-0.9058746,1.5329,0.4421778,-0.7671743,1.054532,0.116667,3.812669,36.86231,1.411149,3.813,36.862,1.411,316.9767,33.24534,7.21354,-43.023,33.245,7.214,14.20694,52.28332,336.868,14.207,52.283,-23.132,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.8509,5.433007,-1.104122,1.669988,0.08084491,-0.903892,1.531684,0.4409244,-0.7649257,1.054436,0.1135197,3.656743,37.05552,1.356616,3.657,37.056,1.357,317.0766,33.24968,7.252503,-42.923,33.25,7.253,14.12373,52.62976,336.7855,14.124,52.63,-23.214,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,19.97135,5.435626,-1.102893,1.670023,0.07867304,-0.901566,1.532281,0.4391991,-0.7619332,1.054913,0.110831,3.621169,37.30844,1.37079,3.621,37.308,1.371,316.9561,33.29497,7.336187,-43.044,33.295,7.336,13.98349,53.00696,336.7315,13.983,53.007,-23.268,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.08917,5.437773,-1.101635,1.670711,0.07746486,-0.8987769,1.534006,0.4377699,-0.7590874,1.05563,0.1099632,3.329489,37.44363,1.440742,3.329,37.444,1.441,316.6118,33.54782,7.375232,-43.388,33.548,7.375,13.79842,53.24512,336.5936,13.798,53.245,-23.406,0,227.0925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.215,5.441449,-1.099379,1.671468,0.07480855,-0.8955117,1.534888,0.4362326,-0.7555284,1.056511,0.1082835,2.975064,37.88182,1.356281,2.975,37.882,1.356,316.5128,33.75352,7.340367,-43.487,33.754,7.34,13.54007,53.68648,336.4201,13.54,53.686,-23.58,9.575205E-05,227.1386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.34966,5.444109,-1.097511,1.671244,0.07304201,-0.8922987,1.536121,0.4346489,-0.7522539,1.057375,0.1078365,2.864709,38.10327,1.200399,2.865,38.103,1.2,316.2451,34.19404,7.030131,-43.755,34.194,7.03,13.25628,53.94725,336.2588,13.256,53.947,-23.741,0.0003730857,227.2722,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.4833,5.446727,-1.096097,1.671332,0.0708916,-0.8912917,1.537236,0.4328926,-0.7488025,1.058635,0.1066527,2.637198,38.6027,1.146223,2.637,38.603,1.146,315.5683,34.05256,6.271276,-44.432,34.053,6.271,12.93892,54.25103,336.1415,12.939,54.251,-23.859,0.0008314306,227.493,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.61786,5.448708,-1.096083,1.671082,0.06905253,-0.8901109,1.537763,0.4302789,-0.7463334,1.059029,0.1061181,2.128097,38.90129,0.971895,2.128,38.901,0.9720001,314.7537,34.71159,5.165252,-45.246,34.712,5.165,12.68419,54.44399,336.0682,12.684,54.444,-23.932,0.001357505,227.7464,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.74507,5.449949,-1.096831,1.671471,0.06824555,-0.8889471,1.537476,0.429425,-0.7434561,1.060967,0.1050416,1.864842,39.13151,1.085857,1.865,39.132,1.086,314.5316,35.02634,4.770014,-45.468,35.026,4.77,12.33674,54.83971,336.1281,12.337,54.84,-23.872,0.001879217,227.9977,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,20.8833,5.451012,-1.097618,1.671807,0.06779152,-0.8880454,1.536975,0.4289631,-0.7418784,1.061663,0.1048595,1.452861,39.08728,1.226896,1.453,39.087,1.227,314.4334,34.76106,2.886947,-45.567,34.761,2.887,12.11398,55.06008,336.0623,12.114,55.06,-23.938,0.0367342,244.7862,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.01793,5.452271,-1.097007,1.671915,0.0677603,-0.8861218,1.537333,0.4279819,-0.7406315,1.0621,0.1046453,1.330605,39.32156,1.153999,1.331,39.322,1.154,314.3145,35.13203,2.068896,-45.686,35.132,2.069,11.99959,55.24886,335.9676,12,55.249,-24.032,0.09727787,273.9482,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.13997,5.453378,-1.09629,1.671971,0.06790219,-0.8856097,1.537868,0.4279962,-0.7399355,1.061973,0.1035832,1.317513,39.56661,0.9556335,1.318,39.567,0.956,314.345,35.07109,2.136317,-45.655,35.071,2.136,11.99776,55.56242,335.9297,11.998,55.562,-24.07,0.1489733,298.8481,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.27676,5.454331,-1.096075,1.671442,0.06833901,-0.8847869,1.537058,0.4284749,-0.7405966,1.061432,0.103694,1.349223,39.54088,0.9175161,1.349,39.541,0.918,314.6012,35.24221,2.090249,-45.399,35.242,2.09,11.98636,55.5495,335.8451,11.986,55.549,-24.155,0.208986,327.7544,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.41182,5.455225,-1.095597,1.671765,0.06834719,-0.8831809,1.534702,0.4293134,-0.7409517,1.060927,0.1034541,1.211286,39.77053,0.6572866,1.211,39.771,0.657,315.1599,36.02713,1.825483,-44.84,36.027,1.825,12.0963,55.62783,335.882,12.096,55.628,-24.118,0.2597219,352.1922,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.55122,5.456385,-1.095289,1.67172,0.06883509,-0.8813528,1.533012,0.4287539,-0.7419078,1.060523,0.1042891,1.211982,39.96438,0.5612203,1.212,39.964,0.561,315.5933,37.18882,2.148414,-44.407,37.189,2.148,12.16081,55.44987,335.8937,12.161,55.45,-24.106,0.2999095,371.5493,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.6881,5.457352,-1.094843,1.672282,0.06929392,-0.8805073,1.532026,0.429346,-0.7417755,1.06042,0.1038046,0.9674075,39.95925,0.6052601,0.9670001,39.959,0.605,315.9542,37.38469,2.289637,-44.046,37.385,2.29,12.19094,55.47554,335.9432,12.191,55.476,-24.057,0.3227165,382.5347,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.82585,5.458277,-1.094724,1.672204,0.06939402,-0.8795125,1.530966,0.4282613,-0.7416448,1.059497,0.1033585,0.9653963,39.99878,0.4590224,0.965,39.999,0.459,315.8163,38.09925,1.30569,-44.184,38.099,1.306,12.36956,55.46753,336.0093,12.37,55.468,-23.991,0.3379181,389.8568,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,21.945,5.459531,-1.095018,1.671355,0.06876631,-0.8790745,1.530596,0.4269142,-0.741784,1.059664,0.1033301,1.244333,40.21045,0.6417531,1.244,40.21,0.642,315.6381,38.4627,0.8524089,-44.362,38.463,0.8520001,12.28307,55.39655,335.9889,12.283,55.397,-24.011,0.348414,394.9124,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.07666,5.460845,-1.095752,1.671857,0.06795634,-0.8784572,1.531226,0.4255679,-0.7415549,1.05965,0.102947,1.053878,40.328,0.5163783,1.054,40.328,0.516,315.4256,39.00546,0.07657886,-44.574,39.005,0.07700001,12.3138,55.53804,336.005,12.314,55.538,-23.995,0.348605,395.0044,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.21578,5.461954,-1.095651,1.671804,0.06817825,-0.8780296,1.530918,0.4249721,-0.7411795,1.059927,0.1032059,1.022064,40.42393,0.4618873,1.022,40.424,0.462,315.1362,39.46773,358.9606,-44.864,39.468,-1.039,12.23552,55.64642,335.9044,12.236,55.646,-24.096,0.3716882,406.1228,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.35634,5.463304,-1.094866,1.671808,0.06913774,-0.8781847,1.530758,0.4249372,-0.7410753,1.059219,0.1035187,1.152826,40.3787,0.4718798,1.153,40.379,0.472,314.8353,39.58104,358.4743,-45.165,39.581,-1.526,12.3064,55.62476,335.9758,12.306,55.625,-24.024,0.4131203,426.0793,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.48564,5.464925,-1.093617,1.671529,0.06988604,-0.8781101,1.529196,0.4278004,-0.7408112,1.058011,0.1032012,1.298699,40.13842,0.4935709,1.299,40.138,0.494,315.4684,38.40073,0.5309814,-44.532,38.401,0.531,12.44138,55.55661,335.9581,12.441,55.557,-24.042,0.460362,448.8342,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.62822,5.466534,-1.092253,1.671325,0.07030977,-0.8757539,1.526762,0.4286778,-0.7405152,1.057389,0.1027629,1.492555,40.28341,0.511562,1.493,40.283,0.512,316.251,38.80212,1.385987,-43.749,38.802,1.386,12.61808,55.59728,336.0353,12.618,55.597,-23.965,0.4791366,457.8773,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.75613,5.46818,-1.091469,1.671196,0.06913998,-0.8736767,1.526108,0.4271967,-0.7402377,1.057214,0.1018009,1.550806,40.56053,0.2102105,1.551,40.561,0.21,316.3816,39.71148,0.9143161,-43.618,39.711,0.914,12.65184,55.72157,335.9806,12.652,55.722,-24.019,0.4782825,457.4659,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,22.89222,5.469815,-1.09107,1.670964,0.06765499,-0.8723786,1.527055,0.4251705,-0.7404021,1.056855,0.1012866,1.578659,40.75613,0.1598266,1.579,40.756,0.16,316.023,40.41636,0.6007491,-43.977,40.416,0.601,12.65525,55.65684,335.9539,12.655,55.657,-24.046,0.4772388,456.9632,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.02254,5.471231,-1.091093,1.671052,0.06638208,-0.8713816,1.527737,0.4223058,-0.7409002,1.05699,0.1009601,1.578176,40.88023,359.9902,1.578,40.88,-0.01,315.9032,41.54042,0.2143744,-44.097,41.54,0.214,12.63392,55.60059,335.9873,12.634,55.601,-24.013,0.4772749,456.9805,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.15257,5.472745,-1.091891,1.670818,0.06524601,-0.8711655,1.527738,0.4212755,-0.7416688,1.056673,0.1009264,1.504116,40.87623,359.9684,1.504,40.876,-0.032,315.8029,41.6151,359.8781,-44.197,41.615,-0.122,12.64985,55.53948,336.0006,12.65,55.539,-23.999,0.4773769,457.0297,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.27899,5.473503,-1.092081,1.670946,0.06473412,-0.871067,1.528129,0.4201581,-0.7427232,1.056978,0.101625,1.555635,40.9379,359.856,1.556,40.938,-0.144,315.7568,41.76349,359.7292,-44.243,41.764,-0.271,12.67662,55.35397,336.0014,12.677,55.354,-23.999,0.4775474,457.1118,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.42206,5.475685,-1.093423,1.670515,0.06354263,-0.8715077,1.527935,0.4183049,-0.7441794,1.056599,0.1012983,1.605752,40.98013,359.6661,1.606,40.98,-0.334,315.7175,42.27521,359.1494,-44.283,42.275,-0.851,12.68966,55.2352,336.0322,12.69,55.235,-23.968,0.4777791,457.2234,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
